## section1end
## begin version 0.98 source file header             
## generated at 20## from output of MCNPX case mctal_1.0GalwD2O, described as:   
## mcnp       6.mpi 09/10/18 14:42:12   201       200000000  36802327098664
##  Debug                                                                          
## Pulse shapes are as calculated with point detector tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.0807e+14 p/pulse and  1.000 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/sterad/pulse/eV         n/sterad/pulse/Angstrom  
##
  5.1116e+02   1.0000e-03   7.3269e+07   3.0568e+07 
  5.4492e+02   1.0000e-03   2.8813e+07   1.5513e+07 
  5.8091e+02   1.0000e-03   4.1104e+07   1.6651e+07 
  6.1928e+02   1.0000e-03   2.4308e+07   1.1498e+07 
  6.6019e+02   1.0000e-03   1.0480e+07   7.4101e+06 
  7.0379e+02   1.0000e-03   7.0027e+06   7.0027e+06 
  7.5028e+02   1.0000e-03   1.4944e+07   7.9444e+06 
  7.9983e+02   1.0000e-03   1.5173e+07   7.7914e+06 
  8.5266e+02   1.0000e-03   7.7887e+06   5.5090e+06 
  9.0898e+02   1.0000e-03   2.4637e+07   1.2560e+07 
  9.6902e+02   1.0000e-03   3.3596e+06   3.3596e+06 
  1.0330e+03   1.0000e-03   8.6119e+06   6.5037e+06 
  1.1013e+03   1.0000e-03   4.1388e+06   4.1388e+06 
  1.1740e+03   1.0000e-03   1.3119e+07   6.6250e+06 
  1.2515e+03   1.0000e-03   1.6296e+06   1.6296e+06 
  1.3342e+03   1.0000e-03   4.0054e+06   4.0054e+06 
  1.4223e+03   1.0000e-03   3.2844e+06   3.2844e+06 
  1.5163e+03   1.0000e-03   2.3044e+06   2.3044e+06 
  1.6164e+03   1.0000e-03   1.6792e+07   1.0299e+07 
  1.7232e+03   1.0000e-03   1.6808e+06   1.6808e+06 
  1.8370e+03   1.0000e-03   5.2192e+06   3.1712e+06 
  1.9583e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  2.0877e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  2.2256e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  2.3726e+03   1.0000e-03   1.4141e+06   1.4141e+06 
  2.5293e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  2.6964e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  2.8745e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  3.0643e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  3.2667e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  3.4825e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  3.7125e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  3.9577e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  4.2191e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  4.4978e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  4.7949e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  5.1116e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  5.4492e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  5.8091e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  6.1928e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  6.6019e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  7.0379e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  7.5028e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  7.9983e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  8.5266e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  9.0898e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  9.6902e+03   1.0000e-03   0.0000e+00   0.0000e+00 
  5.5000e+04   1.0000e-03   0.0000e+00   0.0000e+00 
  5.5000e+05   1.0000e-03   0.0000e+00   0.0000e+00 
  5.5000e+06   1.0000e-03   0.0000e+00   0.0000e+00 
  5.5000e+07   1.0000e-03   0.0000e+00   0.0000e+00 


  1.0330e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.1013e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.1740e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.2515e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.3342e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.4223e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.5163e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.6164e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.7232e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.8370e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.9583e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.0877e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.2256e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.3726e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.5293e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.6964e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.8745e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  3.0643e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  3.2667e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  3.4825e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  3.7125e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  3.9577e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  4.2191e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  4.4978e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  4.7949e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  5.1116e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  5.4492e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  5.8091e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  6.1928e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  6.6019e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  7.0379e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  7.5028e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  7.9983e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  8.5266e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  9.0898e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  9.6902e-01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.0330e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.1013e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.1740e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.2515e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.3342e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.4223e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.5163e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.6164e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.7232e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.8370e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.9583e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  2.0877e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  2.2256e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  2.3726e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  2.5293e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  2.6964e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  2.8745e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  3.0643e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  3.2667e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  3.4825e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  3.7125e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  3.9577e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  4.2191e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  4.4978e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  4.7949e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  5.1116e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  5.4492e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  5.8091e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  6.1928e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  6.6019e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  7.0379e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  7.5028e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  7.9983e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  8.5266e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  9.0898e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  9.6902e+00   1.1220e-03   0.0000e+00   0.0000e+00 
  1.0330e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.1013e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.1740e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.2515e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.3342e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.4223e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.5163e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.6164e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.7232e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.8370e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  1.9583e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.0877e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.2256e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.3726e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.5293e+01   1.1220e-03   0.0000e+00   0.0000e+00 
  2.6964e+01   1.1220e-03   1.7249e+08   1.7249e+08 
  2.8745e+01   1.1220e-03   9.7589e+07   9.7589e+07 
  3.0643e+01   1.1220e-03   9.6515e+08   2.9669e+08 
  3.2667e+01   1.1220e-03   4.8999e+09   9.2658e+08 
  3.4825e+01   1.1220e-03   2.1755e+10   2.0841e+09 
  3.7125e+01   1.1220e-03   4.2381e+10   2.7929e+09 
  3.9577e+01   1.1220e-03   8.6712e+10   4.0842e+09 
  4.2191e+01   1.1220e-03   1.3770e+11   4.9020e+09 
  4.4978e+01   1.1220e-03   2.0135e+11   5.8191e+09 
  4.7949e+01   1.1220e-03   2.8259e+11   7.1778e+09 
  5.1116e+01   1.1220e-03   3.8044e+11   7.5327e+09 
  5.4492e+01   1.1220e-03   4.2756e+11   8.6367e+09 
  5.8091e+01   1.1220e-03   4.8507e+11   7.8097e+09 
  6.1928e+01   1.1220e-03   5.4883e+11   8.1775e+09 
  6.6019e+01   1.1220e-03   5.9893e+11   8.5647e+09 
  7.0379e+01   1.1220e-03   6.1112e+11   8.0667e+09 
  7.5028e+01   1.1220e-03   6.1326e+11   7.5431e+09 
  7.9983e+01   1.1220e-03   6.1835e+11   7.2966e+09 
  8.5266e+01   1.1220e-03   5.9172e+11   7.1598e+09 
  9.0898e+01   1.1220e-03   5.2370e+11   6.2320e+09 
  9.6902e+01   1.1220e-03   3.9950e+11   5.1934e+09 
  1.0330e+02   1.1220e-03   2.7278e+11   3.9553e+09 
  1.1013e+02   1.1220e-03   1.7844e+11   3.1228e+09 
  1.1740e+02   1.1220e-03   1.1643e+11   2.3054e+09 
  1.2515e+02   1.1220e-03   8.1266e+10   1.8529e+09 
  1.3342e+02   1.1220e-03   5.3682e+10   1.6373e+09 
  1.4223e+02   1.1220e-03   3.6724e+10   1.0907e+09 
  1.5163e+02   1.1220e-03   2.9394e+10   3.0276e+09 
  1.6164e+02   1.1220e-03   1.7840e+10   6.8328e+08 
  1.7232e+02   1.1220e-03   1.1812e+10   6.1658e+08 
  1.8370e+02   1.1220e-03   8.7946e+09   4.3357e+08 
  1.9583e+02   1.1220e-03   7.3765e+09   4.1751e+08 
  2.0877e+02   1.1220e-03   4.6615e+09   3.0486e+08 
  2.2256e+02   1.1220e-03   3.2986e+09   2.9490e+08 
  2.3726e+02   1.1220e-03   2.2792e+09   2.4661e+08 
  2.5293e+02   1.1220e-03   1.7624e+09   1.6461e+08 
  2.6964e+02   1.1220e-03   1.2530e+09   1.4384e+08 
  2.8745e+02   1.1220e-03   9.1230e+08   1.1641e+08 
  3.0643e+02   1.1220e-03   8.5266e+08   1.2858e+08 
  3.2667e+02   1.1220e-03   3.8441e+08   7.0540e+07 
  3.4825e+02   1.1220e-03   3.3459e+08   7.2104e+07 
  3.7125e+02   1.1220e-03   3.2128e+08   6.9108e+07 
  3.9577e+02   1.1220e-03   3.0393e+08   9.6468e+07 
  4.2191e+02   1.1220e-03   1.0483e+08   3.7614e+07 
  4.4978e+02   1.1220e-03   1.0061e+08   3.0101e+07 
  4.7949e+02   1.1220e-03   2.4644e+07   1.6649e+07 
  5.1116e+02   1.1220e-03   3.0739e+07   1.4426e+07 
  5.4492e+02   1.1220e-03   2.5984e+07   1.3717e+07 
  5.8091e+02   1.1220e-03   4.1738e+07   1.4767e+07 
  6.1928e+02   1.1220e-03   7.1513e+07   5.9213e+07 
  6.6019e+02   1.1220e-03   1.3245e+07   7.7416e+06 
  7.0379e+02   1.1220e-03   1.8592e+07   1.1603e+07 
  7.5028e+02   1.1220e-03   2.8080e+07   1.2920e+07 
  7.9983e+02   1.1220e-03   1.2701e+07   9.1527e+06 
  8.5266e+02   1.1220e-03   2.8367e+06   2.8367e+06 
  9.0898e+02   1.1220e-03   0.0000e+00   0.0000e+00 
  9.6902e+02   1.1220e-03   0.0000e+00   0.0000e+00 
  1.0330e+03   1.1220e-03   6.8671e+06   4.8578e+06 
  1.1013e+03   1.1220e-03   5.9941e+06   4.4488e+06 
  1.1740e+03   1.1220e-03   2.6886e+06   2.6886e+06 
  1.2515e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  1.3342e+03   1.1220e-03   5.4116e+06   3.8282e+06 
  1.4223e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  1.5163e+03   1.1220e-03   3.4739e+06   2.5224e+06 
  1.6164e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  1.7232e+03   1.1220e-03   2.1489e+06   2.1489e+06 
  1.8370e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  1.9583e+03   1.1220e-03   1.9958e+06   1.9958e+06 
  2.0877e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  2.2256e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  2.3726e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  2.5293e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  2.6964e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  2.8745e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  3.0643e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  3.2667e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  3.4825e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  3.7125e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  3.9577e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  4.2191e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  4.4978e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  4.7949e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  5.1116e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  5.4492e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  5.8091e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  6.1928e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  6.6019e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  7.0379e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  7.5028e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  7.9983e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  8.5266e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  9.0898e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  9.6902e+03   1.1220e-03   0.0000e+00   0.0000e+00 
  5.5000e+04   1.1220e-03   0.0000e+00   0.0000e+00 
  5.5000e+05   1.1220e-03   0.0000e+00   0.0000e+00 
  5.5000e+06   1.1220e-03   0.0000e+00   0.0000e+00 
  5.5000e+07   1.1220e-03   0.0000e+00   0.0000e+00 


  1.0330e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.1013e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.1740e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.2515e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.3342e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.4223e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.5163e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.6164e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.7232e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.8370e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.9583e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.0877e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.2256e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.3726e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.5293e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.6964e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.8745e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  3.0643e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  3.2667e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  3.4825e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  3.7125e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  3.9577e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  4.2191e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  4.4978e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  4.7949e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  5.1116e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  5.4492e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  5.8091e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  6.1928e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  6.6019e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  7.0379e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  7.5028e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  7.9983e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  8.5266e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  9.0898e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  9.6902e-01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.0330e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.1013e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.1740e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.2515e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.3342e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.4223e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.5163e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.6164e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.7232e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.8370e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.9583e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  2.0877e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  2.2256e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  2.3726e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  2.5293e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  2.6964e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  2.8745e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  3.0643e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  3.2667e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  3.4825e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  3.7125e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  3.9577e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  4.2191e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  4.4978e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  4.7949e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  5.1116e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  5.4492e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  5.8091e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  6.1928e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  6.6019e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  7.0379e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  7.5028e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  7.9983e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  8.5266e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  9.0898e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  9.6902e+00   1.2589e-03   0.0000e+00   0.0000e+00 
  1.0330e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.1013e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.1740e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.2515e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.3342e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.4223e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.5163e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.6164e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.7232e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.8370e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  1.9583e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.0877e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.2256e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.3726e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.5293e+01   1.2589e-03   0.0000e+00   0.0000e+00 
  2.6964e+01   1.2589e-03   2.2528e+08   1.7563e+08 
  2.8745e+01   1.2589e-03   1.0799e+09   5.7150e+08 
  3.0643e+01   1.2589e-03   5.3389e+09   1.0107e+09 
  3.2667e+01   1.2589e-03   1.6666e+10   1.7500e+09 
  3.4825e+01   1.2589e-03   4.3295e+10   2.8618e+09 
  3.7125e+01   1.2589e-03   7.9297e+10   3.7587e+09 
  3.9577e+01   1.2589e-03   1.4268e+11   4.9511e+09 
  4.2191e+01   1.2589e-03   2.0001e+11   5.7004e+09 
  4.4978e+01   1.2589e-03   2.8694e+11   6.5134e+09 
  4.7949e+01   1.2589e-03   3.8123e+11   1.1399e+10 
  5.1116e+01   1.2589e-03   4.5555e+11   7.7443e+09 
  5.4492e+01   1.2589e-03   5.2013e+11   7.9060e+09 
  5.8091e+01   1.2589e-03   5.9790e+11   8.3706e+09 
  6.1928e+01   1.2589e-03   6.4765e+11   8.5490e+09 
  6.6019e+01   1.2589e-03   6.7417e+11   8.0901e+09 
  7.0379e+01   1.2589e-03   6.9156e+11   7.8147e+09 
  7.5028e+01   1.2589e-03   6.8417e+11   7.3890e+09 
  7.9983e+01   1.2589e-03   6.5065e+11   6.9619e+09 
  8.5266e+01   1.2589e-03   5.7846e+11   6.4787e+09 
  9.0898e+01   1.2589e-03   4.5749e+11   5.5814e+09 
  9.6902e+01   1.2589e-03   3.2534e+11   4.3921e+09 
  1.0330e+02   1.2589e-03   2.2220e+11   3.6441e+09 
  1.1013e+02   1.2589e-03   1.5036e+11   2.8718e+09 
  1.1740e+02   1.2589e-03   1.0334e+11   2.0874e+09 
  1.2515e+02   1.2589e-03   6.8854e+10   1.7971e+09 
  1.3342e+02   1.2589e-03   5.0062e+10   1.3967e+09 
  1.4223e+02   1.2589e-03   3.2015e+10   1.0437e+09 
  1.5163e+02   1.2589e-03   2.4127e+10   8.6373e+08 
  1.6164e+02   1.2589e-03   1.6091e+10   6.7422e+08 
  1.7232e+02   1.2589e-03   1.2591e+10   5.5777e+08 
  1.8370e+02   1.2589e-03   8.3794e+09   4.4076e+08 
  1.9583e+02   1.2589e-03   6.4916e+09   4.1935e+08 
  2.0877e+02   1.2589e-03   4.6474e+09   3.1648e+08 
  2.2256e+02   1.2589e-03   3.2096e+09   2.9977e+08 
  2.3726e+02   1.2589e-03   2.1270e+09   1.9186e+08 
  2.5293e+02   1.2589e-03   1.9169e+09   2.0128e+08 
  2.6964e+02   1.2589e-03   1.4051e+09   1.4107e+08 
  2.8745e+02   1.2589e-03   9.6025e+08   1.1609e+08 
  3.0643e+02   1.2589e-03   6.4410e+08   1.3281e+08 
  3.2667e+02   1.2589e-03   4.1373e+08   7.0416e+07 
  3.4825e+02   1.2589e-03   3.1500e+08   5.5723e+07 
  3.7125e+02   1.2589e-03   1.7644e+08   6.0907e+07 
  3.9577e+02   1.2589e-03   2.8437e+08   6.3159e+07 
  4.2191e+02   1.2589e-03   8.6781e+07   2.5444e+07 
  4.4978e+02   1.2589e-03   6.4884e+07   2.3780e+07 
  4.7949e+02   1.2589e-03   1.1315e+08   4.0803e+07 
  5.1116e+02   1.2589e-03   6.4991e+07   2.4053e+07 
  5.4492e+02   1.2589e-03   6.2192e+07   2.0461e+07 
  5.8091e+02   1.2589e-03   3.4655e+07   1.7407e+07 
  6.1928e+02   1.2589e-03   2.9769e+07   1.2601e+07 
  6.6019e+02   1.2589e-03   2.3754e+07   1.2210e+07 
  7.0379e+02   1.2589e-03   2.9530e+07   1.3389e+07 
  7.5028e+02   1.2589e-03   2.8701e+07   1.1613e+07 
  7.9983e+02   1.2589e-03   1.9180e+07   8.8342e+06 
  8.5266e+02   1.2589e-03   3.1424e+06   3.1424e+06 
  9.0898e+02   1.2589e-03   1.5193e+07   8.0841e+06 
  9.6902e+02   1.2589e-03   1.2323e+07   6.3267e+06 
  1.0330e+03   1.2589e-03   1.1977e+07   7.2414e+06 
  1.1013e+03   1.2589e-03   5.0795e+06   3.6979e+06 
  1.1740e+03   1.2589e-03   5.5681e+06   4.2624e+06 
  1.2515e+03   1.2589e-03   4.5193e+06   3.2159e+06 
  1.3342e+03   1.2589e-03   5.4249e+06   3.8376e+06 
  1.4223e+03   1.2589e-03   2.0998e+06   2.0998e+06 
  1.5163e+03   1.2589e-03   1.5768e+06   1.5768e+06 
  1.6164e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  1.7232e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  1.8370e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  1.9583e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  2.0877e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  2.2256e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  2.3726e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  2.5293e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  2.6964e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  2.8745e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  3.0643e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  3.2667e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  3.4825e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  3.7125e+03   1.2589e-03   0.0000e+00   0.0000e+00 
  3.9577e+03   1.2589e-03   0.0000e+00   0.0000e+00 
